uid expr treatment rep update orgs_killed
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28000 2058
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28100 2148
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28200 2341
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28300 2173
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28400 2339
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28500 2472
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28600 2167
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28700 2250
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28800 2341
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 28900 2290
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29000 2428
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29100 2362
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29200 2233
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29300 2319
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29400 2280
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29500 2367
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29600 2097
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29700 2254
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29800 2160
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 29900 2033
reg_test_evolve_wreg_56 reg_test evolve_wreg 56 30000 2240
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 0 0
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 100 0
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 200 18
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 300 57
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 400 467
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 500 1195
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 600 2732
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 700 3873
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 800 4601
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 900 5267
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1000 5165
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1100 5146
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1200 5018
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1300 4926
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1400 4562
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1500 4546
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1600 4689
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1700 4626
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1800 4861
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 1900 4632
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2000 4618
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2100 4550
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2200 4645
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2300 4432
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2400 4765
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2500 4490
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2600 4424
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2700 4414
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2800 4238
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 2900 4291
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3000 4420
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3100 4310
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3200 4160
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3300 4045
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3400 4194
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3500 4042
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3600 4099
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3700 4244
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3800 4265
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 3900 4117
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4000 4052
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4100 3988
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4200 4083
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4300 3902
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4400 3948
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4500 3833
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4600 3929
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4700 3899
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4800 3958
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 4900 4040
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5000 3793
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5100 3975
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5200 3876
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5300 3972
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5400 3824
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5500 3775
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5600 3886
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5700 3785
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5800 3921
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 5900 4010
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6000 3909
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6100 3950
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6200 4065
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6300 3978
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6400 3969
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6500 4070
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6600 3912
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6700 3965
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6800 3778
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 6900 3866
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7000 3865
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7100 3726
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7200 3536
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7300 3418
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7400 3513
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7500 3393
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7600 3285
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7700 3541
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7800 3414
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 7900 3452
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8000 3179
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8100 3181
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8200 2943
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8300 2896
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8400 2599
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8500 2881
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8600 2900
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8700 2894
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8800 2770
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 8900 2882
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9000 2780
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9100 2968
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9200 2838
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9300 2766
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9400 2912
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9500 2618
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9600 2703
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9700 2961
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9800 2651
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 9900 2663
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10000 2604
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10100 2789
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10200 2609
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10300 2693
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10400 2671
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10500 2596
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10600 2795
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10700 2680
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10800 2718
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 10900 2495
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11000 2583
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11100 2566
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11200 2552
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11300 2508
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11400 2366
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11500 2386
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11600 2559
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11700 2531
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11800 2401
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 11900 2585
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12000 2563
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12100 2372
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12200 2223
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12300 2499
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12400 2573
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12500 2413
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12600 2425
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12700 2462
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12800 2338
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 12900 2228
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13000 2203
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13100 2122
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13200 2348
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13300 1903
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13400 2287
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13500 2382
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13600 2365
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13700 2305
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13800 2105
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 13900 2124
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14000 2246
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14100 2191
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14200 2363
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14300 2432
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14400 2421
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14500 2284
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14600 2237
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14700 2354
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14800 2372
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 14900 2364
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15000 2107
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15100 2204
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15200 2076
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15300 2321
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15400 2323
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15500 2088
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15600 2201
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15700 2220
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15800 2335
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 15900 2159
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16000 2134
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16100 2144
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16200 2273
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16300 2169
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16400 2341
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16500 2257
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16600 2318
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16700 2217
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16800 2323
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 16900 2250
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17000 2126
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17100 2264
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17200 2184
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17300 2480
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17400 2434
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17500 2342
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17600 2334
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17700 2534
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17800 2279
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 17900 2531
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18000 2421
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18100 2344
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18200 2238
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18300 2151
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18400 2189
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18500 2301
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18600 2236
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18700 2248
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18800 2360
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 18900 2285
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19000 2201
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19100 2263
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19200 2359
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19300 2465
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19400 2266
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19500 2082
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19600 2273
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19700 2220
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19800 2024
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 19900 2224
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20000 2257
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20100 2243
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20200 2187
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20300 2431
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20400 2131
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20500 2213
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20600 2282
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20700 2173
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20800 2009
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 20900 1944
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21000 2211
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21100 2106
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21200 2240
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21300 2174
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21400 2282
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21500 2476
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21600 2300
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21700 2381
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21800 2294
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 21900 2361
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22000 2270
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22100 2521
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22200 2345
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22300 2115
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22400 2266
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22500 2071
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22600 2403
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22700 2196
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22800 2112
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 22900 2306
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23000 2209
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23100 2248
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23200 2161
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23300 2118
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23400 2205
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23500 2396
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23600 2210
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23700 2195
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23800 2261
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 23900 2189
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24000 2431
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24100 2276
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24200 2211
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24300 2387
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24400 2390
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24500 2204
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24600 2209
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24700 2223
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24800 2341
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 24900 2480
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25000 2483
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25100 2126
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25200 2273
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25300 2368
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25400 2282
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25500 2166
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25600 2258
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25700 2365
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25800 2189
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 25900 2138
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26000 2565
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26100 2455
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26200 2176
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26300 2376
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26400 2479
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26500 2303
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26600 2135
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26700 2210
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26800 2097
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 26900 2111
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27000 2190
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27100 2392
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27200 2151
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27300 2122
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27400 2023
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27500 1995
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27600 2367
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27700 2147
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27800 1985
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 27900 2190
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28000 2396
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28100 2063
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28200 2264
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28300 2198
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28400 2215
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28500 2155
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28600 2114
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28700 2208
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28800 2209
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 28900 2193
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29000 2364
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29100 2182
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29200 2295
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29300 2395
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29400 2249
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29500 2336
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29600 2392
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29700 2364
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29800 2312
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 29900 2286
reg_test_evolve_wreg_57 reg_test evolve_wreg 57 30000 2328
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 0 0
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 100 0
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 200 13
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 300 99
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 400 214
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 500 747
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 600 1514
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 700 2975
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 800 4225
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 900 5318
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1000 5988
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1100 5832
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1200 5921
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1300 5222
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1400 5232
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1500 5306
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1600 4886
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1700 4762
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1800 4345
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 1900 4282
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2000 4037
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2100 3605
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2200 3399
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2300 3241
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2400 3394
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2500 3035
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2600 3217
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2700 2982
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2800 3174
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 2900 2990
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3000 3125
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3100 2974
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3200 2969
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3300 3057
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3400 3029
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3500 2746
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3600 2743
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3700 2742
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3800 2777
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 3900 2877
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4000 2820
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4100 2619
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4200 2713
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4300 2603
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4400 2729
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4500 2497
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4600 2671
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4700 2789
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4800 2890
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 4900 2924
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5000 2514
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5100 2710
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5200 2761
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5300 2708
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5400 2604
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5500 2822
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5600 2593
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5700 2507
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5800 2718
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 5900 2753
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6000 2598
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6100 2696
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6200 2754
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6300 2749
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6400 2808
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6500 2651
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6600 3121
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6700 2720
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6800 2985
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 6900 2637
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7000 2819
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7100 2567
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7200 2835
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7300 2842
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7400 2692
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7500 2709
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7600 2648
reg_test_evolve_wreg_58 reg_test evolve_wreg 58 7700 2767
